Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,91,88.36,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,כימיה,5,19,77,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מדעי המחשב,5,20,80.15,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מדעי לימודי הסביבה,5,18,82.83,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מערכות תקשוב,5,20,69.15,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מתמטיקה,3,43,71.65,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מתמטיקה,4,29,83.38,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,מתמטיקה,5,18,77.22,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,34,63.03,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,57,87.53,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,18,74.39,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,73,87.44,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,פיסיקה,5,23,80.17,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,19,95,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,תקשורת )בנתיב העיוני,5,11,85.36,247833
west,דרכא ג'וליס,ג'וליס,ממלכתי,דרוזי,2024,תשתיות מחשוב ותקשוב,5,19,71.37,247833
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,אזרחות,2,107,75.29,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,אנגלית,4,29,72.59,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,אנגלית,5,69,86.12,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,ביולוגיה,5,21,78.48,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,בקרת מכונות,5,17,78.53,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,102,88.83,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,ישומים בביוטכנולוגיה,5,17,94.41,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מדעי המחשב,5,14,80.5,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מכטרוניקה,5,17,75.82,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מכניקה הנדסית,5,14,65.36,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מערכות ביוטכנולוגיה,5,16,77.56,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,"מערכות תיב""מ",5,14,69.5,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מתמטיקה,3,52,65.85,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מתמטיקה,4,39,84.28,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,מתמטיקה,5,16,75.69,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,40,71.72,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,67,82.73,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,34,67.41,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,73,85.26,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,פיסיקה,5,25,85.2,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,14,94.36,249193
west,מקיף שש - שנתי,חורפיש,ממלכתי,דרוזי,2024,תקשורת )בנתיב העיוני,5,29,80.9,249193
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,אזרחות,2,64,94.38,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,אנגלית,5,64,95,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,ביולוגיה,5,13,94.62,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,58,99.88,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,כימיה,5,30,93.03,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,מדעי המחשב,5,30,81.77,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,מתמטיקה,5,61,83.28,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,16,90.31,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,48,95.31,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,60,96.72,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,פיסיקה,5,49,88.49,247387
west,דרוזי מדעים ומנהיגות,ירכא,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,21,96.52,247387
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אזרחות,2,234,75.52,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אלקטרוניקה ומחשבים,5,21,74.43,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אמנות שימושית,5,24,57.46,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אנגלית,3,81,69.23,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אנגלית,4,62,69.42,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,אנגלית,5,87,83.48,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,ביולוגיה,5,37,83.86,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,232,83.25,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,חשבונאות,5,14,62.21,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מדעי לימודי הסביבה,5,24,75.63,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מנהל וכלכלה,5,57,70.39,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מערכות אלקטרוניות,5,44,88.27,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מערכות חשמל,5,23,81.52,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מערכות פקוד ובקרה,5,22,84.32,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מערכות תקשוב,5,34,66.03,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מתמטיקה,3,147,64.12,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מתמטיקה,4,61,77.51,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,מתמטיקה,5,19,74.53,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,ניהול משאבי אנוש,3,24,85.08,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,167,62.12,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,65,85.17,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,עצוב,3,24,83.17,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,175,73.92,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,58,87.24,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,פיסיקה,5,38,75.79,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,שווק וקדום מכירות,3,18,74.67,800060
west,מקיף אחווה ירכא,ירכא,ממלכתי,דרוזי,2024,תשתיות מחשוב ותקשוב,5,34,81.32,800060
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,אזרחות,2,186,77.3,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,אנגלית,3,45,68.96,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,אנגלית,4,51,62.73,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,אנגלית,5,87,79.86,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,ביולוגיה,5,34,67.79,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,186,82.72,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,חשבונאות,5,16,70.69,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,כימיה,5,70,72.27,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מדע וטכנולוגיה לכל,5,24,82.58,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מדעי המחשב,5,14,72.43,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מידע ונתונים,5,18,59.5,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מנהל וכלכלה,5,20,81.2,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מערכות רפואיות,5,13,82.46,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,"מערכות תיב""מ",5,22,65.32,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מתמטיקה,3,111,61.06,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מתמטיקה,4,56,72.89,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,מתמטיקה,5,14,81.14,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,106,61.27,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,78,84.63,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,89,68.53,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,95,83.97,248336
west,עמל כסרא סמיע,כסרא-סמיע,ממלכתי,דרוזי,2024,פיסיקה,5,23,81.61,248336
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,אומנות,5,22,85.82,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,אזרחות,2,92,80.51,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,אנגלית,5,83,88.29,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,ביולוגיה,5,11,86.91,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,הסטוריה,2,91,83.57,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,כימיה,5,15,86.93,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מדעי החברה,5,14,91.43,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מדעי המחשב,5,13,87.54,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מדעי לימודי הסביבה,5,15,79.87,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,3,32,85.03,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,4,33,88.48,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,5,25,88.36,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,ספרות,2,95,80.14,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,93,80.33,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,פיסיקה,5,12,91.08,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,תאטרון,5,18,92.89,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,תנ'ך,2,83,84.51,244483
west,אמירים כפר ורדים,כפר ורדים,ממלכתי,יהודי,2024,תנ'ך,5,11,87.91,244483
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,אזרחות,2,53,79.49,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,אנגלית,5,45,87.13,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,ביולוגיה,5,19,90.63,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,הסטוריה,2,50,78.34,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,מוסיקה,5,11,90.91,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,3,26,85.73,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,4,15,89.27,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,מתמטיקה,5,11,90.45,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,ספרות,2,46,78.24,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,51,76.94,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,תיירות,5,12,77,349928
west,ניסויי על איזורי תפן,כפר ורדים,ממלכתי,יהודי,2024,תנ'ך,2,49,81.16,349928
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,אזרחות,2,188,76.47,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,אנגלית,3,51,71.37,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,אנגלית,4,57,80.35,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,אנגלית,5,75,92.05,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,ביולוגיה,5,30,75.9,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,2,191,91.97,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,ישומים בביוטכנולוגיה,5,21,90.95,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,כימיה,5,42,82.29,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מדעי המחשב,5,36,88.33,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מדעי לימודי הסביבה,5,66,79.71,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מערכות ביוטכנולוגיה,5,21,86.81,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מתמטיקה,3,104,70.54,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מתמטיקה,4,50,87.16,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,מתמטיקה,5,29,89.55,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,עברית בחינוך הערבי,3,155,80.28,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,עברית בחינוך הערבי,5,28,92.75,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,ערבית לערבים,3,171,79.36,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,ערבית לערבים,5,12,95,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,פיסיקה,5,53,86.38,248013
west,"מקיף ע""ש יני",כפר יאסיף,ממלכתי,ערבי,2024,תכנון ותכנות מערכות,5,52,96.42,248013
west,נירים,מטה אשר,ממלכתי,יהודי,2024,אזרחות,2,23,84.17,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,אנגלית,5,12,84.92,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,הסטוריה,2,25,70.28,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,מדעי לימודי הסביבה,5,11,76.27,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,מערכות תקשוב,5,13,84.31,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,מתמטיקה,3,21,70.81,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,ספרות,2,24,83,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,25,80.4,240820
west,נירים,מטה אשר,ממלכתי,יהודי,2024,תנ'ך,2,27,83,240820
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,אזרחות,2,96,72.46,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,אנגלית,3,34,72.06,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,אנגלית,4,23,68.83,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,אנגלית,5,32,81.47,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,ביולוגיה,5,16,81.19,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,2,72,77.1,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,5,24,72.13,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,הפקות בתקשורת,3,16,71.5,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,כימיה,5,16,78.25,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,מערכות תקשוב,5,18,60.94,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,מתמטיקה,3,58,65.31,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,מתמטיקה,4,17,81.53,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,עברית בחינוך הערבי,3,88,73.13,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,ערבית לערבים,3,66,68.18,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,ערבית לערבים,5,21,87.29,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,תאטרון,5,23,81.39,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,תקשורת וחברה,5,16,89.69,247221
west,"בי""ס מקיף השלום דנון",מטה אשר,ממלכתי,ערבי,2024,תשתיות מחשוב ותקשוב,5,21,80.52,247221
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,אזרחות,2,106,91.01,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,אנגלית,4,33,81.12,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,אנגלית,5,63,94.43,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,ביולוגיה,5,28,82.61,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,בקרת מכונות,5,36,91.75,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,2,106,91.12,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,כימיה,5,38,92.84,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מדעי לימודי הסביבה,5,28,93.89,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מכטרוניקה,5,36,86.72,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מנהל וכלכלה,5,18,75.39,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מתמטיקה,3,29,86.72,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מתמטיקה,4,37,92.89,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,מתמטיקה,5,34,91.91,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,ניהול משאבי אנוש,3,18,73.28,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,עברית בחינוך הערבי,3,68,77.32,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,עברית בחינוך הערבי,5,36,93.36,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,ערבית לערבים,3,95,86.34,248823
west,נוטרדאם,מעיליא,ממלכתי,ערבי,2024,פיסיקה,5,49,91.12,248823
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אזרחות,2,101,77.71,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אלקטרוניקה ומחשבים,5,17,80.41,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אמנות שימושית,5,13,82.92,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אנגלית,3,20,70.9,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אנגלית,4,22,71.45,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,אנגלית,5,59,85.53,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,ביולוגיה,5,30,76.6,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,הסטוריה,2,97,73.94,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,חנוך גופני,5,12,64.25,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,ישומים בביוטכנולוגיה,5,20,86.9,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מנהל תיירותי,3,11,82.27,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מערכות אלקטרוניות,5,13,95.54,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מערכות ביוטכנולוגיה,5,20,84.1,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מתמטיקה,3,53,75.72,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מתמטיקה,4,25,77.84,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,מתמטיקה,5,18,78.72,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,ספרות,2,97,75.3,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,100,71.5,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,פיסיקה,5,17,83.53,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,תיירות,5,23,63.43,240465
west,מקיף אורט מעלות,מעלות-תרשיחא,ממלכתי,יהודי,2024,תנ'ך,2,93,73.58,240465
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,אזרחות,2,50,81.78,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,אנגלית,4,21,77.05,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,אנגלית,5,24,89.42,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,הסטוריה,2,50,84.18,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,מדעי החברה,5,16,86.13,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,50,87.06,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,מתמטיקה,3,24,80.21,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,מתמטיקה,4,17,84.18,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,49,80.47,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,עצוב,5,40,87.3,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,פיסיקה,5,12,85.17,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,תאטרון,5,12,95.75,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,43,86.09,244111
west,אולפנת צביה מעלות,מעלות-תרשיחא,ממלכתי דתי,יהודי,2024,תנ'ך,5,48,82.83,244111
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,אזרחות,2,102,85.05,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,אלקטרוניקה ומחשבים,5,14,97.64,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,אנגלית,3,26,69.19,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,אנגלית,5,64,87.22,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,ביולוגיה,5,24,82.21,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,2,99,96.73,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,ישומים בביוטכנולוגיה,5,22,89.91,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,כימיה,5,25,87.6,248062
west,מקיף תרשיחא,מעלות-תרשיחא,ממלכתי,ערבי,2024,מכניקה הנדסית,5,20,72.55,248062
