Region,שם מוסד,רשות מקומית,פיקוח,מגזר,מחזור סיום,מקצוע,"י""ל",מספר נבחנים,ממוצע ציון סופי,סמל מוסד
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,גאוגרפיה,5,14,85.5,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,62,94.39,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,5,55,89.67,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,כימיה,5,23,74.61,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,מדעי המחשב,5,11,69.64,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,מדעי לימודי הסביבה,5,12,62.67,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,מנהל וכלכלה,5,19,73,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,מתמטיקה,3,66,62.59,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,מתמטיקה,4,41,77.34,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,ניהול משאבי אנוש,3,22,77.68,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,64,62.03,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,53,79.36,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,36,69.22,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,81,80.26,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,פיסיקה,5,19,76.16,249219
east,שש שנתי בוקעאתא,בוקעאתה,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,18,92.33,249219
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,אזרחות,2,14,76.07,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,הסטוריה,2,13,78.23,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,חקלאות,5,15,84.87,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,מתמטיקה,3,12,82.92,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,ספרות,2,14,78.71,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,13,68,631309
east,אדם ואדמה גולן,גולן,ממלכתי,יהודי,2024,תנ'ך,2,13,85.23,631309
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,אזרחות,2,33,87.36,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,אלקטרוניקה ומחשבים,5,16,77.44,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,אנגלית,5,17,94.53,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,ביולוגיה,5,11,93.91,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,הסטוריה - בי'ס ערבי,2,33,80.61,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,מדעי לימודי הסביבה,5,17,71.24,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,מתמטיקה,3,17,79.53,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,עברית בחינוך הערבי,3,33,84,247098
east,תיכון פה הזהב,גוש חלב,ממלכתי,ערבי,2024,ערבית לערבים,3,33,84.7,247098
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,אזרחות,2,60,81.42,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,אלקטרוניקה ומחשבים,5,15,72.13,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,אנגלית,4,23,76.65,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,אנגלית,5,26,84.69,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,הסטוריה,2,63,78.37,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,"מחשבת ישראל לבי""ס כל",5,22,78.77,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,מערכות תקשוב,5,12,56,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,מתמטיקה,3,35,72.63,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,מתמטיקה,4,14,77.86,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,מתמטיקה,5,11,79.36,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,ספרות,2,61,77.44,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,58,73.97,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,פיסיקה,5,11,86.91,770776
east,אברט חצור הגלילית,חצור הגלילית,ממלכתי,יהודי,2024,תנ'ך,2,63,80.46,770776
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,אזרחות,2,42,74.81,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,אנגלית,4,15,72,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,אנגלית,5,19,88.47,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,הסטוריה,2,42,77.64,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,42,78.52,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,מתמטיקה,3,25,66.12,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,מתמטיקה,4,11,83.09,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,43,70.7,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,42,76.9,770784
east,"קרית החינוך אמי""ת",חצור הגלילית,ממלכתי דתי,יהודי,2024,תנ'ך,3,38,73.89,770784
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,אזרחות,2,183,83.04,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,אנגלית,3,23,67.35,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,אנגלית,4,64,73.52,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,אנגלית,5,94,82.9,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,ביולוגיה,5,49,77.94,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,בקרת מכונות,5,15,82.53,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,גאוגרפיה,5,17,65.94,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,94,84.27,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,5,89,94.42,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,חנוך גופני,5,12,67.92,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,כימיה,5,17,74.29,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מדעי הבריאות,5,23,83.3,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מדעי המחשב,5,46,77.24,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מכטרוניקה,5,15,77.2,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מערכות רפואיות,5,23,92.43,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מערכות תקשוב,5,11,76.36,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מתמטיקה,3,65,70.71,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מתמטיקה,4,68,78.19,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,מתמטיקה,5,49,81.24,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,107,63.41,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,74,84.88,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,110,76.65,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,71,87.65,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,פיסיקה,5,56,77.96,247858
east,עיוני מג'דל שמס,מג'דל שמס,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,46,89.78,247858
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,אזרחות,2,126,76.19,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,אנגלית,3,24,69.88,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,אנגלית,4,52,65.58,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,אנגלית,5,48,79.29,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,ביולוגיה,5,39,71.56,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,גאוגרפיה,5,18,74.33,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,הסטוריה - בי'ס דרוזי,2,125,91.58,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,חנוך גופני,5,31,82.42,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,ישומים בביוטכנולוגיה,5,24,93.58,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,כימיה,5,17,75.41,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,מדעי המחשב,3,22,72.09,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,מנהל וכלכלה,5,15,68.07,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,מערכות ביוטכנולוגיה,5,23,79.17,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,מתמטיקה,3,72,62.26,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,מתמטיקה,4,42,77.45,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,ניהול משאבי אנוש,3,15,88.33,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,3,49,60.02,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,עברית בחינוך הדרוזי,5,75,76.8,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,ערבית לדרוזים,3,25,73.36,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,ערבית לדרוזים,5,99,85.56,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,פיסיקה,5,18,68.83,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,תיירות,5,13,70.15,247817
east,תיכון מסעדה,מסעדה,ממלכתי,דרוזי,2024,תכנון ותכנות מערכות,5,27,86.74,247817
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אזרחות,2,66,72.38,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אנגלית,4,28,69.54,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אנגלית,5,32,83.47,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,הסטוריה,2,69,75.93,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,65,80.6,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מערכות תקשוב,5,20,63.95,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,3,40,67.32,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,4,25,74.36,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,67,70.48,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,פיסיקה,5,11,73.55,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,58,79.29,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תנ'ך,3,24,73.21,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תנ'ך,5,41,77.73,240234
east,"ישיבת תיכונית אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תשתיות מחשוב ותקשוב,3,20,75.75,240234
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אופטיקה יישומית,5,31,69.65,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אזרחות,2,137,80.88,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אלקטרוניקה ומחשבים,5,12,70.58,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אמנות שימושית,5,31,81.35,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אנגלית,3,36,69,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אנגלית,4,37,75.49,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,אנגלית,5,61,86.36,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,ביולוגיה,5,20,77.7,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,הסטוריה,2,137,83.2,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,טלוויזיה וקולנוע,5,37,66.24,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,מדעי המחשב,5,11,85.91,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,מערכות אלקטרוניות,5,13,83.15,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,מתמטיקה,3,98,81.73,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,מתמטיקה,4,22,84.45,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,ספרות,2,135,83.85,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,136,72.39,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,עצוב,3,26,82.35,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,פיסיקה,5,12,72.25,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,תאטרון,5,28,76.18,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,תכנון ותכנות מערכות,5,12,93.75,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,תנ'ך,2,105,75.99,270025
east,עמל בגין צפת,צפת,ממלכתי,יהודי,2024,תנ'ך,5,28,81.11,270025
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,אומנות,5,11,92.91,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,אזרחות,2,79,81.91,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,אידיש,5,19,95.11,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,אנגלית,4,27,77.59,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,אנגלית,5,43,87.79,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,הסטוריה,2,84,82.23,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,יהדות,5,77,87.22,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,מנהל וכלכלה,5,13,90.69,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,3,34,89.38,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,4,29,84.52,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,5,11,82.73,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,ניהול משאבי אנוש,3,13,88.31,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,ספרות,2,81,84.27,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,84,80.77,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,עצוב,5,11,90,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,פסיכולוגיה התפתחותית,5,18,87.44,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,רישומי פעילויות בחינ,5,17,90.47,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,תנ'ך,3,21,70.86,270801
east,בית חנה,צפת,ממלכתי דתי,יהודי,2024,תנ'ך,5,59,84.54,270801
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אזרחות,2,64,86.77,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אנגלית,4,32,77.41,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,אנגלית,5,26,86.73,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,הסטוריה,2,64,90.25,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,63,85.17,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,3,40,88.88,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,מתמטיקה,4,14,89.71,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,63,78.79,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,פסיכולוגיה התפתחותית,5,33,79.76,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,רישומי פעילויות בחינ,5,25,91.68,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,3,56,86.71,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תנ'ך,3,43,81.12,353581
east,"אולפנא אמי""ת",צפת,ממלכתי דתי,יהודי,2024,תנ'ך,5,20,85.55,353581
east,"מח""ט אמית צפת",צפת,ממלכתי,יהודי,2024,אזרחות,2,16,91.06,659334
east,"מח""ט אמית צפת",צפת,ממלכתי,יהודי,2024,הסטוריה,2,16,85.44,659334
east,"מח""ט אמית צפת",צפת,ממלכתי,יהודי,2024,תנ'ך,2,14,93.36,659334
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,אומנות,5,16,93.13,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,אזרחות,2,55,82.44,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,אנגלית,4,23,78.78,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,אנגלית,5,33,87.24,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,הסטוריה,2,56,87.64,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,55,86.98,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,מתמטיקה,3,31,86.65,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,מתמטיקה,4,16,86,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,55,82.22,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,תאטרון,5,14,94.93,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,51,87.31,715920
east,אולפנת קצרין,קצרין,ממלכתי דתי,יהודי,2024,תנ'ך,5,46,87.43,715920
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,אזרחות,2,196,84.58,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,אמנות שימושית,5,19,89.37,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,אנגלית,3,40,78.63,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,אנגלית,4,73,79.62,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,אנגלית,5,86,86.69,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,ביולוגיה,5,37,81.19,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,הסטוריה,2,206,83.77,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,הפקות בתקשורת,3,35,86.31,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,חקלאות,5,18,75.44,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,ישומים בביוטכנולוגיה,5,17,93.88,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מדעי המחשב,5,11,89.27,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מנהל וכלכלה,5,32,63.34,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מערכות ביוטכנולוגיה,5,13,94.23,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מתמטיקה,3,134,77.77,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מתמטיקה,4,28,80.96,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,מתמטיקה,5,23,79.61,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,ספרות,2,203,75.25,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,207,70.74,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,עצוב,5,19,87.32,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,פיסיקה,5,28,82.57,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,תאטרון,5,24,93.33,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,תיירות,5,36,72.78,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,תנ'ך,2,195,85.09,240010
east,אורט דנציגר ק. שמונה,קרית שמונה,ממלכתי,יהודי,2024,תקשורת וחברה,5,43,83.12,240010
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,אזרחות,2,22,88.55,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,אנגלית,5,15,91.87,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,הסטוריה,2,22,85.32,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,21,86.29,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,מתמטיקה,3,12,86.42,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,24,78.63,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,19,83.53,240218
east,המתמיד קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,תנ'ך,5,12,90,240218
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,אזרחות,2,23,81.35,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,הסטוריה,2,21,79.57,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,מנהל תיירותי,3,25,77,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,מתמטיקה,3,21,72.62,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,ספרות,2,25,81.36,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,עברית )לשון והבעה(,2,27,73.22,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,תיירות,5,25,70.64,240804
east,ברנקו וייס ק.שמונה,קרית שמונה,ממלכתי,יהודי,2024,תנ'ך,2,24,80.71,240804
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,אזרחות,2,29,87.38,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,אנגלית,5,19,94.16,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,הסטוריה,2,29,88.17,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,מחשבת ישראל וספרות,2,26,86.96,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,מתמטיקה,3,12,89.5,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,עברית )לשון והבעה(,2,29,81.28,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,תושבע'פ ותלמוד,5,29,85.66,442897
east,אולפנית קרית שמונה,קרית שמונה,ממלכתי דתי,יהודי,2024,תנ'ך,3,20,88.25,442897
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,אזרחות,2,106,79.31,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,אנגלית,3,11,78.36,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,אנגלית,4,47,79.87,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,אנגלית,5,49,90.31,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,ביולוגיה,5,15,84.2,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,הסטוריה,2,97,85.56,240457
east,ישיבה תיכונית חיספין,גולן,ממלכתי דתי,יהודי,2024,הסטוריה,5,11,90.64,240457
